,0,1,2,3,4,5,6,7,8,9,10
1998,1.326393830533753,0.9761392166083742,1.5051776746594012,4.072513013630342,0.9201509116958795,0.6488344672659413,24.361696880826027,0.7821647310761324,0.812608998693944,2.954420944978861,0.6100484156099114
1999,12.764712539317593,16.6082624103262,12.337019114361858,26.99908537764582,16.947383620995364,13.550577956928198,7.208597808698767,20.428961231154982,33.959709341214584,29.86957854968453,23.00386993310806
2000,7.77717662976259,33.333366176603924,44.29660874070368,45.22964738094372,26.20182546780312,19.109643578076355,12.679861791882825,30.77253723454721,35.88813914807891,6.662787992030489,60.525956268876406
2001,5.0178006862060816,14.683988919924868,3.184032917045296,13.639599920630825,3.9153561899738274,2.6387241495311313,2.92289214892256,4.043140035299699,2.078768899087809,2.555235784310425,1.0301818921020292
2002,1.2682215450093264,1.040503763180292,3.7693386665322652,2.4722185192477806,2.2412244157323387,3.290743595675112,4.812115949174176,2.774481224652871,0.8649327297089991,1.9318253336170657,1.8534517144410387
2003,9.505118820445729,9.799243632804487,15.941968684922049,15.686128480115759,7.468966579894603,7.627414383792726,9.935363756343465,6.739188460430663,11.152958489932647,14.666236763806987,12.954528053677315
2004,35.404598080488746,51.03141751591521,60.88367531423446,35.9412902502692,45.58931179542757,29.683505793094966,45.759838567258235,48.86090446353079,39.22261866340384,34.684179322025194,39.71791179165602
2005,22.141497996223297,7.7789680276757025,34.303400379411876,38.56632764009203,66.87034079983032,28.096319564292738,39.219441862540535,6.098835597059755,5.027927416643759,26.5307774354828,22.384860975860935
2006,29.37767554236452,21.05770519547175,49.72051541222527,18.85744090009233,44.13248093860151,20.565143597063006,15.56817643246893,17.994713430002548,32.3537053688478,32.774708060286024,10.073383326146748
2007,25.05014486874776,33.41944340859848,86.3957269620939,45.769809912962614,24.814134260732565,25.535993994100583,32.27975512085369,34.83853562324969,24.572003968675247,117.1009023658256,21.67162772002097
2008,25.072702001215756,16.679152060942382,31.767296453641304,25.631593666830494,28.554817577288883,34.49913900944828,40.27444424479514,79.72194622933155,26.698017299519652,77.6201513142632,57.4086590400955
2009,133.1069839500612,147.12968180607535,199.13435758889298,442.9349904393659,152.773044255784,146.53445769975406,101.22760723807532,150.69593976745793,236.7859047457835,170.83684592130277,204.99921147039862
2010,8.224536810378979,14.832107667413748,6.552418064705353,25.648775018794595,6.667818289312434,6.432091445990725,9.237509253924994,8.72148238854258,32.05758240914361,14.080504288264951,6.489319524045363
2011,33.97680368243515,43.68803803180902,74.32226381649188,49.09890407057462,24.47360632954611,70.74130709106947,51.934784828970095,96.66531329730053,25.158903827995594,34.54992411878668,48.06993110876616
2012,0.23024423884848094,1.6089714229243124,0.8137667493651766,0.39409852333765355,0.21799911703740354,0.4398304848954477,0.2215162200917175,0.26992953689473725,0.2257888656146113,3.0463384524886687,0.7090536279683453
2013,5.234832766003152,6.759521418745748,10.600266574151862,12.906623410226226,7.033243729630243,6.912537193947103,9.024363464362333,35.09799846691444,20.764537898147207,6.5442207746908005,22.67608106272031
2014,10.41839717527953,29.77165610706857,39.71824919706743,6.179013941403956,21.217420969042863,34.80181134646362,63.041887625955965,12.331848808892182,30.678205920135444,17.959477695141537,13.296398868277452
2015,3.214735628871173,4.724910526983016,8.813211909505595,6.618507161291731,4.216639062404769,4.813549485682895,2.413829488828783,10.516688735868176,3.0303988840726803,5.163244106258901,2.662001975748055
2016,2.102424177483592,2.534720622838406,1.8892100388734943,6.484338417883718,1.891915710257846,1.731131651179872,42.925737139679846,18.67009887644846,1.633939914341297,1.6244768635543458,3.0213658435509747
2017,9.057946982347016,14.959776126888723,12.74874528242527,34.215454442902434,8.358774662763437,1.3925958884887593,11.967621403534215,0.9254003303160953,1.0810268149076367,6.747151658293062,9.735317377947313
