dates,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
20180104,15.000460752968376,12.30528674751477,18.657679574669988,7.488548051584348,28.75832685102747,6.826696492025852,33.963093096439856,4.371788109322939,3.263585618593211,16.03400799326363,5.6102893887577405,7.342158436006813,7.310426917099944,34.58167934709299,1.3391861097738422,6.492908834864926,7.089922065361601,6.434362059559031,14.724782733050514,5.68238376249262
20180111,20.826359429628894,19.57638899016534,21.54060109797278,8.75011989185923,24.48664014205378,16.169745656997776,57.29362496384678,8.134424589129601,2.6864080709719746,14.64093550559342,17.331467856996174,16.595312242895634,19.47483696113687,43.93188928058393,4.68284468173107,11.394025926825492,6.707347177223244,2.093692164816726,18.384332765069352,5.434877718284302
20180118,35.709432749807874,12.280247042907634,26.17910329665353,9.954248592364001,28.604601459775772,26.75036196086595,152.39983614929778,18.460878782935552,3.2457153299952894,8.686100971799128,19.396996746857134,23.451256929379905,11.026554415285386,45.922589038288635,10.139977183260893,14.008944745094452,8.249536170753904,3.822773191808128,33.95804167336366,15.02977073388368
20180125,23.460162913558133,18.40177202355991,26.0619094498358,14.78030851882649,19.932590870358506,16.94922195506531,177.34244497982118,14.642800982145761,14.743200390839924,17.502589618311383,19.225310840193654,38.44383634085644,8.78583605610232,46.03690347655947,10.66209450551838,12.301838585714545,15.993508978251972,7.025404185076172,28.731720875393435,14.127357475002064
20180201,13.91638060383278,24.278530773933202,53.035919188390956,17.46883841562951,11.79607893857381,21.61541238637069,245.95479063769966,23.83854103662135,14.996430911831958,28.059173173729256,35.092147049537395,35.178536656976426,16.506054999512205,58.94390375412587,4.950518609418139,7.288176598572159,11.424724397029433,11.155347966636235,28.667496141375736,13.786486860383125
20180208,8.662227285109774,16.260511033355357,63.97399234089753,23.903890421812612,21.862693727133298,19.110696631857387,298.37174014838985,28.951134398715006,20.557919733997547,69.7553548582042,39.972417329881786,27.85279870262537,25.851863879209652,97.07280531972697,22.747085284522626,9.19619537478877,28.036210011544856,10.232397772036206,16.67569865006275,32.4899197527584
20180215,13.730959065222555,29.949252851010968,82.03410054772345,22.310106773416138,9.555529141637388,27.604646610452747,175.30963592408557,49.36006101387601,27.681445108058274,76.60879947885093,26.755214461939257,36.98333298938688,26.934197868154538,129.99808123206245,32.182043991310785,15.493358367186612,38.330163300438414,23.19850930372113,17.465876794990617,27.056767091469638
20180222,10.809899199111737,25.558134398064475,59.68726027774925,28.649045920366117,9.174043303702442,26.47724923897321,281.41815277598255,34.15422359273498,33.96351700957022,79.34479568452404,33.7000801386772,117.64477995353757,18.019056408431933,116.90715319146956,43.36567993408784,12.878183138375658,32.88358054743715,31.559761442589394,15.660332547038239,22.459625772722127
20180301,15.393700257721159,27.463415004762975,58.1464341096579,28.33168550581525,25.09201857684275,42.68356745553149,174.84065830555178,26.540053943074398,43.42131427829741,33.34588107224326,66.46661547629137,48.02403958764707,11.341728606682928,82.73354666406291,14.736641630710146,18.734097374791205,28.79392425843158,23.76164474238806,9.013448783883637,27.184360324574516
20180308,10.03333633092629,22.433475128843813,21.589678801725693,27.75965322651728,14.81853186605978,47.94019630922859,129.07394145018608,44.20616537991943,42.76671871389117,43.55821468716557,100.52154661459295,52.662850125168106,19.642796350432405,91.65919833366246,9.632277030969941,25.578708842690887,41.75238290947113,21.8814335015581,7.494269916237066,14.586359799473174
