,0,1,2,3,4,5,6,7,8,9,10
1998,0.8927026965472689,0.6541393284247531,1.0137676122953232,2.7292027955619935,0.6334703881737711,0.5225209599586701,16.32561047269201,0.5293049185166195,7.843849391446004,2.043675036523419,0.4081241821376856
1999,8.763446473350443,13.200754724051261,8.521070434104697,18.084476971335583,11.42315772574424,11.986416670539565,4.914081063766132,13.790558651705846,23.465919181382894,20.664156725754257,15.660294779326572
2000,5.218930421866315,29.46477845957198,31.860558042534805,41.72852440183737,19.97923225473895,13.09555785098876,8.55900838481427,20.741795292399527,24.786789790901075,5.147787410244481,42.90221031874538
2001,3.779939237755958,9.98170413408951,2.1390128964990422,9.275716180579694,2.6855330035611127,1.8016007534939074,1.9596093234604088,3.5459871641130456,1.4046605043953249,1.940201538395698,0.722106286976991
2002,0.9017799481811939,0.7247177237221133,2.557621812597634,1.655162491100658,1.5093906099646281,2.2026340598990397,4.303313969428364,1.9298620004190459,0.5786490051169815,1.3000540625167252,1.240433785303298
2003,6.395955732143345,9.41725431177119,10.835433576868578,11.20513626216808,5.07625708624192,5.12717793665927,6.759062270128496,4.541203553128825,10.016292210209825,9.88276056436758,9.156277565327885
2004,34.57868940400598,40.88756148728634,47.47943550795446,30.813247344969565,39.16095057450395,26.57049951153632,37.44736726836151,39.41811423541197,32.97578013228789,30.572241463948966,33.391234970445424
2005,14.927066314468753,5.991788983078778,23.096528001369563,26.02063632454242,45.80407505630118,23.012958376239695,26.464401943780235,4.322484588279441,3.441837615580321,23.085377320199964,15.100360513400743
2006,19.775046610020045,14.744899241768257,34.31027796365113,13.04146656887176,30.369759165480108,13.948842417235877,12.253160366508345,12.64029304999889,22.04026628036002,22.153774570602533,6.774062160677515
2007,16.77712309650097,22.50715895368166,58.181145775118495,30.68289986959261,16.642973634108845,17.088458695915875,21.621926732969843,24.02714466496729,16.466911831343417,80.40200687118057,14.522549735803432
2008,16.887086170414864,13.138836110473525,23.13485590781487,17.798145899649697,21.194343049896823,23.16707277860006,28.26743304900144,74.78918248956256,19.077391122486183,54.20027944215637,38.72642262299434
2009,90.38942744957846,99.53822680975532,142.46144562647123,330.5821818322785,118.00298276327477,115.51734512938869,68.87139237918122,107.19691828386544,162.57985424586397,117.26814047809748,149.7794645279328
2010,8.175709967740618,10.224328533000532,4.414312300187777,17.63965904702953,4.501474876413936,4.303033205516698,6.2316948121439815,5.872405738577685,21.744272859699606,10.63742478057173,4.379954716527359
2011,22.825641684350423,29.857846982715163,54.682548451068996,34.391108651075925,16.390666383254768,48.08003858037897,34.970055411191375,64.98924955558792,17.66574492177785,23.289081685169418,32.47600474071557
2012,0.15585680272150693,1.0831084239892181,0.5492420571058341,0.2700350610784261,0.14583692136173584,0.3035864622558376,0.1482068035772638,0.18255724416575186,0.15135933692251177,3.7691718190717305,0.48139772077548376
2013,3.529858029364835,4.575915984466203,7.173296558267618,8.659420528595444,4.765628750745501,5.5962625566309905,6.161193899454895,24.562923086848848,14.141731612490672,4.673170187604638,15.501476129139418
2014,7.901935414252341,19.984319179878238,31.26632661986338,4.154875681468397,14.281112754655522,23.41340454740809,42.48078211889241,8.531513902928374,22.677766097445776,12.649470468011156,10.38836573119397
2015,2.1616610383262995,3.780539361612081,5.945489703671721,4.521617131140789,2.8865474276924803,3.317698514421838,1.6657179723149615,7.819288129945331,2.1157422804083157,3.6758513695435435,11.056072106281059
2016,1.4087821029093228,1.720039572490976,1.2662484898614255,4.367429874141281,1.2947247646712772,1.1582366949691731,28.979472285350884,12.638928553816791,1.093121426224494,1.086744153708067,2.025336076289763
2017,6.180662340089991,10.251276099513136,9.294807136333455,23.856860663156187,5.8708017016156875,0.9435833333387131,8.710175242019496,0.6214664762223976,0.884461960096711,5.149578191643906,6.6750790809099065
