dates,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
20180104,0.0,0.0,3.0517333333333334,0.0,38.49633333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
20180111,0.0,0.0,5.195333333333333,0.0,143.22313333333332,0.0,272.7647333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8045333333333335,,0.0,0.0,9.514533333333333,0.0
20180118,0.18446666666666667,0.9309999999999999,3.4348,0.0,151.35653333333337,0.0,873.1855333333333,0.0,0.0,0.0,2.4848666666666666,0.6552666666666667,0.0,1.2418,9.691733333333335,,0.0,0.0,33.14673333333334,0.0
20180125,0.34653333333333336,1.394,0.9293333333333335,0.0,49.64786666666667,0.0,1487.087533333333,0.0,0.0,0.0,8.803666666666667,1.3994666666666669,0.0,30.20893333333333,6.614599999999999,,1.3698,0.0,35.087866666666656,0.0
20180201,0.24106666666666668,1.1474000000000002,0.0,0.0,17.944133333333333,0.0,1155.8804000000005,0.0,0.0,0.0,13.347,1.662266666666667,0.0,38.55306666666667,1.339733333333333,,54.55913333333333,0.0,3.037,0.0
20180208,0.0,0.08233333333333334,4.3651333333333335,0.0,13.741733333333334,0.3035333333333333,673.9256,0.0,12.118799999999998,30.173199999999998,14.155533333333333,3.2787999999999995,0.0,37.648199999999996,14.374533333333334,,75.27213333333333,0.0,0.5703999999999999,0.0
20180215,0.0,1.7767333333333333,25.38425,0.0,7.0574,22.633733333333335,729.6758749999999,0.0,19.101,57.36646666666668,14.702375,5.200599999999999,0.0,70.73913333333333,29.320124999999997,0.0,36.88819999999999,0.0,0.0,0.0
20180222,0.0,12.836266666666665,30.7193125,0.0,2.6782,30.128733333333333,668.8398125,0.0,13.031866666666668,48.89433333333333,10.427187499999999,26.6226,0.0,118.98353333333334,28.3245,0.0,20.944133333333337,0.0,0.0,0.0
20180301,0.0,36.03313333333333,16.76706666666667,0.0,7.243200000000001,15.640400000000003,538.2575333333333,0.0,10.583466666666668,25.1712,27.054866666666666,28.603866666666665,0.0,158.31853333333336,21.770133333333334,0.0,45.22546666666666,0.0,0.0,0.0
20180308,0.9246666666666667,60.87213333333333,30.219933333333326,0.0,12.265400000000001,91.48166666666665,355.28959999999995,0.0,17.524466666666665,14.7816,76.03119999999998,11.510333333333335,0.0,90.62893333333334,28.112333333333332,0.0,86.77040000000001,0.0,0.4378666666666666,8.5432
20180315,20.59546666666667,51.711133333333336,31.30706666666667,0.0,16.0922,209.15086666666667,193.6686,3.4742,36.70033333333334,17.29866666666667,201.48453333333333,8.663933333333336,0.0,50.244800000000005,73.45880000000001,0.0,66.60833333333333,0.0,3.2095333333333333,15.403733333333333
20180322,24.810666666666666,27.212266666666668,23.49646666666667,0.0,17.460866666666668,173.0160666666667,87.62913333333334,10.4102,62.775533333333335,15.260866666666667,446.0088,5.3899333333333335,0.2910666666666667,58.772000000000006,82.72399999999999,1.3483333333333334,37.639599999999994,1.9227999999999998,8.001933333333334,9.591466666666665
20180329,4.806466666666666,17.48866666666667,25.18033333333333,0.0,10.471466666666668,49.61680000000001,91.15659999999998,9.619599999999998,95.26606666666665,5.066733333333334,573.6654666666667,16.583866666666665,13.697000000000001,47.28646666666666,41.205799999999996,2.0242000000000004,47.16440000000001,2.5798,7.047266666666666,4.0300666666666665
20180405,3.3991333333333333,10.929133333333333,69.2484,0.0,8.3968,15.962666666666667,88.02406666666667,1.5220666666666665,79.20406666666666,2.7808,489.7192666666667,96.61106666666666,59.532133333333334,28.626933333333334,12.864333333333333,0.8968666666666666,43.47473333333333,1.4493333333333331,1.4830666666666665,3.445466666666666
20180412,9.052333333333333,11.315066666666668,90.62799999999999,0.0,6.878266666666668,8.137666666666668,43.059333333333335,0.4116000000000001,91.68333333333332,11.9968,261.0585333333333,290.65819999999997,76.89439999999999,76.34133333333334,10.171199999999999,0.32753333333333334,49.07540000000001,1.9512666666666665,0.3782666666666667,1.790333333333333
20180419,9.682266666666667,7.479933333333333,48.0962,0.0,4.980533333333333,7.426799999999999,27.3554,0.13793333333333332,129.80906666666667,33.7672,128.2102,437.48773333333327,36.965066666666665,106.94713333333334,7.3502,1.2975999999999999,34.79333333333334,2.7809999999999997,0.0,0.5212666666666668
20180426,4.9216,6.801866666666666,11.126066666666665,0.0,4.229533333333333,22.125733333333336,28.98786666666667,0.011866666666666668,88.65460000000002,39.6526,149.4740666666667,387.4953333333333,7.1082,219.40006666666667,3.4271999999999996,4.351533333333334,13.767266666666668,2.836,0.0,0.0
