dates,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
20180104,0.11551111111111112,0.47188888888888886,1.9772222222222224,0.0,66.09664444444445,0.0,694.006,0.0,0.0,0.0,5.491266666666666,0.8573555555555554,0.0,13.344288888888887,3.6454666666666657,,20.262466666666665,0.0,11.839688888888888,0.0
20180111,0.11551111111111112,0.646,5.2612000000000005,0.0,67.25677777777777,1.3781777777777777,786.9926444444445,0.0,4.992044444444445,13.7312,7.722,1.7441555555555557,0.0,23.60811111111111,9.821844444444443,,26.09651111111111,0.0,11.83968888888889,0.0
20180118,0.11551111111111112,1.217888888888889,10.876847826086957,0.0,58.0696,8.463977777777776,895.8829565217392,0.0,6.834044444444443,20.71804444444445,10.148326086956523,3.2526444444444444,0.0,46.039777777777765,14.36632608695652,0.0,26.901400000000002,0.0,11.582304347826089,0.0
20180125,0.11551111111111112,7.3152888888888885,12.676956521739132,0.0,22.931044444444442,11.35988888888889,928.3636956521741,0.0,8.154866666666667,25.055266666666668,11.526065217391304,10.818266666666664,0.0,72.94664444444444,15.33213043478261,0.0,33.72535555555556,0.0,11.582304347826089,0.0
20180201,0.08035555555555556,15.022866666666667,18.21415217391305,0.0,10.39191111111111,12.128799999999998,787.2122173913041,0.0,10.669155555555555,27.140333333333345,19.575369565217397,12.06462222222222,0.0,85.01015555555556,19.04021739130435,0.0,43.48522222222222,0.0,0.9903260869565219,0.0
20180208,2.5016444444444446,24.740044444444454,21.968826086956522,0.0,10.404288888888889,51.51173333333333,543.0929347826086,0.0,14.629977777777777,30.29457777777778,42.764826086956525,13.600866666666667,0.0,82.20046666666667,22.52797826086956,0.0,60.90086666666668,0.0,0.44882608695652176,3.2246222222222225
20180215,6.97628888888889,29.627644444444442,24.476260869565216,0.0,10.247955555555555,84.69833333333332,463.8112608695653,1.6475777777777776,23.94555555555556,32.41462222222223,93.71165217391304,13.991844444444443,0.0,90.27213333333333,43.57973913043479,0.1348709677419355,48.25895555555556,0.0,2.0039347826086957,5.305866666666667
20180222,8.467311111111112,32.0572,28.116086956521738,0.0,10.529066666666667,93.20871111111109,358.15413043478253,3.617711111111111,32.2932,25.416622222222223,193.52939130434785,16.063688888888887,0.14071111111111112,88.11777777777779,45.653739130434786,0.6097105263157896,50.423222222222215,0.7515333333333334,2.830543478260869,5.8378444444444435
20180301,8.467311111111112,32.77088888888889,26.788266666666665,0.0,11.404533333333331,88.36488888888888,270.3118666666667,3.790088888888888,47.96448888888889,15.34546666666667,271.8610888888889,22.506444444444444,10.347955555555556,80.16986666666666,41.77148888888889,0.7078222222222222,55.1273111111111,0.9242000000000001,3.132444444444445,6.452488888888889
20180308,10.376244444444445,32.32955555555555,45.21657777777778,0.0,12.300155555555554,87.35002222222222,172.75026666666665,3.846911111111111,55.52688888888888,10.50377777777778,326.0580888888889,40.87857777777778,24.350644444444445,64.16077777777778,40.65442222222222,0.7078222222222221,54.27115555555556,1.0848666666666669,3.190955555555555,6.8184
20180315,11.803622222222225,26.02824444444444,48.506911111111116,0.0,11.025844444444443,85.64175555555558,107.03491111111109,3.875533333333334,73.2998,13.736333333333333,331.0876666666667,123.27473333333334,27.926333333333332,55.26813333333335,38.35655555555555,0.9563999999999998,54.41751111111111,1.7951555555555554,3.190955555555556,6.880244444444444
20180322,12.373266666666668,14.876488888888892,42.19868888888889,0.0,10.359599999999999,64.37033333333335,66.49360000000001,3.8755333333333333,91.7027111111111,19.455666666666666,340.2930888888889,189.95744444444443,28.99517777777778,80.68913333333333,33.86708888888889,1.1802222222222223,37.447088888888885,2.0302,3.0929333333333338,4.381044444444444
20180329,6.207399999999999,11.777155555555556,41.147600000000004,0.0,7.069733333333333,26.82715555555556,53.855066666666666,3.3273777777777775,90.51599999999999,18.045244444444446,320.45886666666667,237.51308888888886,29.66882222222222,114.91048888888886,17.86771111111111,2.589155555555556,35.00688888888889,2.753333333333333,2.449333333333333,1.873311111111111
20180405,4.8609333333333336,12.487066666666667,36.59155555555556,0.0,5.535133333333333,14.28831111111111,49.208688888888894,0.5473555555555556,80.98166666666667,17.83877777777778,238.48866666666663,274.70911111111104,30.9682,113.10264444444445,7.2324222222222225,2.5494666666666665,27.66297777777778,2.7950666666666666,0.49435555555555555,1.2758444444444446
20180412,4.8609333333333336,14.0774,34.71437777777778,0.0,4.5862888888888875,11.371555555555554,33.162933333333335,0.13720000000000002,65.76515555555555,17.806200000000004,149.0308888888889,283.95562222222225,29.494044444444445,122.06855555555556,4.798288888888889,2.4504444444444444,20.858599999999996,2.759266666666666,0.1260888888888889,0.5967777777777777
20180419,4.168222222222222,13.774199999999999,18.71775555555556,0.0,3.816466666666667,9.759555555555554,26.24635555555556,0.04597777777777778,58.26155555555555,17.837644444444443,86.97235555555554,267.83177777777775,15.023733333333336,120.61808888888892,3.2879555555555555,2.5311555555555554,17.195888888888888,2.643288888888889,0.0,0.17375555555555558
20180426,2.0217777777777775,12.686777777777774,5.452555555555555,0.0,2.9870000000000005,9.051799999999998,23.676066666666667,0.003955555555555556,37.49655555555556,15.6246,66.56944444444444,215.63913333333338,4.407888888888889,103.49242222222223,1.6374888888888888,2.511222222222222,9.604688888888887,2.625977777777778,0.0,0.34982222222222226
